 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
        1951999 ┊     39.74% ┊ table[0]
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::hooks::use_params<ssr_modes_axum::app::PostParams>::{{closure}}>::h92f8e3a09835cdb8
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::components::__Routes<(routing::matching::nested::NestedRoute<routing::matching::horizontal::static_segment::StaticSegment,(),(),ssr_modes_axum::app::HomePage,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>),ssr_modes_axum::app::__App::{{closure}},leptos::into_view::View<&str>>::{{closure}}>::h3670d3ce066020ea
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<routing::components::__Routes<(routing::matching::nested::NestedRoute<routing::matching::horizontal::static_segment::StaticSegment,(),(),ssr_modes_axum::app::HomePage,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>,routing::matching::nested::NestedRoute<(routing::matching::horizontal::static_segment::StaticSegment,routing::matching::horizontal::param_segments::ParamSegment),(),(),ssr_modes_axum::app::Post,tachys::renderer::dom::Dom>),ssr_modes_axum::app::__App::{{closure}},leptos::into_view::View<&str>>::{{closure}}>::h53e07a99ec5c6889
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::h3a517ba44f610ea0
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::h5f936a9f9fe0eaa0
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::h73a2099567794e55
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::h8ff5b5676e987e05
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::hc4f43a575b1f474c
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>::hc752e506de5100ef
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<tachys::view::either::EitherKeepAliveState<tachys::reactive_graph::RenderEffectState<leptos::error_boundary::ErrorBoundaryViewState<leptos::into_view::View<ssr_modes_axum::app::__Post::{{closure}}>,core::option::Option<tachys::html::element::HtmlElement<tachys::html::element::elements::Div,(tachys::html::class::Class<&str,tachys::renderer::dom::Dom>,),(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(&str,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}},),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>>,tachys::renderer::dom::Dom>>,tachys::view::any_view::AnyViewState<tachys::renderer::dom::Dom>,tachys::renderer::dom::Dom>>>>>::h5f1a483bca593ff8
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::mutex::MutexGuard<std::sync::mpmc::zero::Inner>>>::h8867edea6edc3b52
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::mutex::MutexGuard<std::sync::mpmc::waker::Waker>>>::h2f0845b83c88bc1d
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::view::either::EitherOf3State<(),(),(),tachys::renderer::dom::Dom>>::h683e69669726ea38
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<tachys::view::either::EitherKeepAliveState<tachys::html::element::ElementState<(),tachys::reactive_graph::RenderEffectState<leptos::suspense_component::SuspendState<core::result::Result<alloc::vec::Vec<tachys::html::element::HtmlElement<tachys::html::element::elements::Li,(),(tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,),tachys::renderer::dom::Dom>,&str,tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,&str),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>>,server_fn::error::ServerFnError>,tachys::renderer::dom::Dom>>,tachys::renderer::dom::Dom>,tachys::view::any_view::AnyViewState<tachys::renderer::dom::Dom>,tachys::renderer::dom::Dom>>>>>::h9aa774d8b56b89ab
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}}>::h87c30d03799c33bf
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<server_fn::request::browser::BrowserRequest>::hc431dd769fb8808c
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<alloc::vec::Vec<core::task::wake::Waker>>>>::hbbce0a4d0a8fca5b
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<()>>>>::hd581837b9dccf002
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<()>>>>::hcb3503dc0cf70afd
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<alloc::string::String>>>>::hf6402de2dbf3e78b
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<(alloc::string::String,)>::h40372bb03cb4cbd1
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<alloc::string::String>>>>::hd4733ee7d8e5ad2a
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::html::element::HtmlElement<tachys::html::element::elements::Li,(),(alloc::string::String,),tachys::renderer::dom::Dom>>::h1bb096976750dcb1
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::reactive_graph::<impl tachys::view::Render<tachys::renderer::dom::Dom> for leptos::error_boundary::__ErrorBoundary<ssr_modes_axum::app::__Post::{{closure}}::{{closure}},tachys::html::element::HtmlElement<tachys::html::element::elements::Div,(tachys::html::class::Class<&str,tachys::renderer::dom::Dom>,),(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(&str,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}},),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>,ssr_modes_axum::app::__Post::{{closure}}>::{{closure}}>::build::{{closure}}>::h21530148317a64bf
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<either_of::EitherOf3<routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::HomePage>,routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::once::Once<(alloc::borrow::Cow<str>,alloc::string::String)>>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::Post>,routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::once::Once<(alloc::borrow::Cow<str>,alloc::string::String)>>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::Post>> as routing::nested_router::AddNestedRoute<tachys::renderer::dom::Dom>>::build_nested_route::{{closure}}>::hebfa83cea4807b7a
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<either_of::EitherOf3<routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::HomePage>,routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::once::Once<(alloc::borrow::Cow<str>,alloc::string::String)>>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::Post>,routing::matching::nested::NestedMatch<core::iter::adapters::chain::Chain<core::iter::adapters::chain::Chain<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::once::Once<(alloc::borrow::Cow<str>,alloc::string::String)>>,either_of::Either<core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>,core::iter::sources::empty::Empty<(alloc::borrow::Cow<str>,alloc::string::String)>>>,(),ssr_modes_axum::app::Post>> as routing::nested_router::AddNestedRoute<tachys::renderer::dom::Dom>>::rebuild_nested_route::{{closure}}>::h5620c66554f29ccc
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos::suspense_component::SuspendState<core::result::Result<(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(alloc::string::String,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::P,(),(alloc::string::String,),tachys::renderer::dom::Dom>,leptos_meta::title::TitleView,leptos_meta::RegisteredMetaTag<tachys::html::element::elements::Meta,(tachys::html::attribute::Attr<tachys::html::attribute::key::Charset,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Name,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::custom::CustomAttr<&str,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::HttpEquiv,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Itemprop,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Content,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>),()>),ssr_modes_axum::app::PostError>,tachys::renderer::dom::Dom>>::h7a8ff027eb42c74a
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<tachys::view::any_view::AnyViewState<tachys::renderer::dom::Dom>>>>>::hcd87439e87ad6496
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<leptos::suspense_component::SuspendState<core::result::Result<(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(alloc::string::String,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::P,(),(alloc::string::String,),tachys::renderer::dom::Dom>,leptos_meta::title::TitleView,leptos_meta::RegisteredMetaTag<tachys::html::element::elements::Meta,(tachys::html::attribute::Attr<tachys::html::attribute::key::Charset,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Name,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::custom::CustomAttr<&str,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::HttpEquiv,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Itemprop,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Content,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>),()>),ssr_modes_axum::app::PostError>,tachys::renderer::dom::Dom>>>>>::hb3f073d8fc61a087
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<core::result::Result<usize,ssr_modes_axum::app::PostError>>>>>::h0e50659d741baf70
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<core::result::Result<usize,ssr_modes_axum::app::PostError>>>>>::hf7e665ffe42c4a13
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<either_of::EitherOf3<(),(),()> as routing::nested_router::AddNestedRoute<tachys::renderer::dom::Dom>>::build_nested_route::{{closure}}>::hd75be5f20eba431d
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<either_of::EitherOf3<(),(),()> as routing::nested_router::AddNestedRoute<tachys::renderer::dom::Dom>>::rebuild_nested_route::{{closure}}>::hbaa7f7c205a0cef7
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<core::result::Result<ssr_modes_axum::app::PostParams,routing::params::ParamsError>>>>>::he90d336f407656a0
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<core::result::Result<ssr_modes_axum::app::PostParams,routing::params::ParamsError>>>>>::h5e46a71abb3f2430
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<reactive_graph::signal::guards::Plain<reactive_graph::computed::async_derived::AsyncState<core::result::Result<alloc::vec::Vec<ssr_modes_axum::app::PostMetadata>,server_fn::error::ServerFnError>>>>::h15ab93f71a9ec6d2
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<routing::nested_router::NestedRouteViewState<leptos::into_view::View<&str>,tachys::renderer::dom::Dom>>>>>::he6f35d509092acd8
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::reactive_graph::<impl tachys::view::Render<tachys::renderer::dom::Dom> for routing::nested_router::__Outlet<tachys::renderer::dom::Dom>::{{closure}}>::build::{{closure}}>::hdb4dd102dd368dd3
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<reactive_graph::signal::guards::Plain<reactive_graph::computed::async_derived::AsyncState<core::result::Result<core::result::Result<ssr_modes_axum::app::Post,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::PostError>>>>::hd2858c41f8160215
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::async_derived::AsyncState<core::result::Result<alloc::vec::Vec<ssr_modes_axum::app::PostMetadata>,server_fn::error::ServerFnError>>>>>::h4b9032a7b67f58f1
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::async_derived::AsyncState<core::result::Result<alloc::vec::Vec<ssr_modes_axum::app::PostMetadata>,server_fn::error::ServerFnError>>>>>::hb97cab0a3253a627
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<tachys::reactive_graph::<impl tachys::view::Render<tachys::renderer::dom::Dom> for ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}}>::build::{{closure}}>::hff26ab2d9e4c9c51
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::async_derived::AsyncState<core::result::Result<core::result::Result<ssr_modes_axum::app::Post,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::PostError>>>>>::h2ecdab53e8d439cf
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::async_derived::AsyncState<core::result::Result<core::result::Result<ssr_modes_axum::app::Post,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::PostError>>>>>::h6bbd218264af167d
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<server_fn::response::browser::BrowserResponse>::h2691969fb8adfe2c
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::mutex::MutexGuard<core::option::Option<std::sync::mpsc::Receiver<alloc::boxed::Box<dyn core::ops::function::FnOnce<()>+Output = tachys::view::any_view::AnyView<tachys::renderer::dom::Dom>+core::marker::Send>>>>>>::he9d38ea264636ff1
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<tachys::view::iterators::VecState<tachys::html::element::ElementState<(),tachys::view::strings::StringState<tachys::renderer::dom::Dom>,tachys::renderer::dom::Dom>,tachys::renderer::dom::Dom>>>>>::h19a51d5223d34a79
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_server::resource::ArcResource<core::result::Result<alloc::vec::Vec<ssr_modes_axum::app::PostMetadata>,server_fn::error::ServerFnError>>::new_with_encoding<(),ssr_modes_axum::app::list_post_metadata::{{closure}},ssr_modes_axum::app::__HomePage::{{closure}},ssr_modes_axum::app::__HomePage::{{closure}}>::{{closure}}>::h5d014d26426e6a49
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<gloo_net::http::request::Request>::h4175bc4a2f10ea42
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos_server::resource::ArcResource<core::result::Result<core::result::Result<ssr_modes_axum::app::Post,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::PostError>>::new_with_encoding<core::result::Result<usize,ssr_modes_axum::app::PostError>,ssr_modes_axum::app::__Post::{{closure}}::{{closure}},ssr_modes_axum::app::__Post::{{closure}},ssr_modes_axum::app::__Post::{{closure}}>::{{closure}}>::hdfb335cdad1ac506
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<ssr_modes_axum::app::PostMetadata>::h22d9cfa2b483dc47
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos::suspense_component::SuspenseContext>::h0868d2f51dba4730
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos::into_view::View<leptos::error_boundary::__ErrorBoundary<ssr_modes_axum::app::__Post::{{closure}}::{{closure}},tachys::html::element::HtmlElement<tachys::html::element::elements::Div,(tachys::html::class::Class<&str,tachys::renderer::dom::Dom>,),(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(&str,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}},),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>,ssr_modes_axum::app::__Post::{{closure}}>::{{closure}}>>::h399c9664e8096578
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<leptos::suspense_component::SuspendState<core::result::Result<alloc::vec::Vec<tachys::html::element::HtmlElement<tachys::html::element::elements::Li,(),(tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,),tachys::renderer::dom::Dom>,&str,tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,&str),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>>,server_fn::error::ServerFnError>,tachys::renderer::dom::Dom>>::h73b218601dc4650c
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<leptos::error_boundary::ErrorBoundaryViewState<leptos::into_view::View<ssr_modes_axum::app::__Post::{{closure}}>,core::option::Option<tachys::html::element::HtmlElement<tachys::html::element::elements::Div,(tachys::html::class::Class<&str,tachys::renderer::dom::Dom>,),(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(&str,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::Ul,(),(ssr_modes_axum::app::__Post::{{closure}}::{{closure}}::{{closure}},),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>>,tachys::renderer::dom::Dom>>>>>::h2b0f31e2687149a7
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<leptos::suspense_component::SuspendState<core::result::Result<alloc::vec::Vec<tachys::html::element::HtmlElement<tachys::html::element::elements::Li,(),(tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,),tachys::renderer::dom::Dom>,&str,tachys::html::element::HtmlElement<tachys::html::element::elements::A,(tachys::html::attribute::Attr<tachys::html::attribute::key::Href,alloc::string::String,tachys::renderer::dom::Dom>,),(alloc::string::String,&str),tachys::renderer::dom::Dom>),tachys::renderer::dom::Dom>>,server_fn::error::ServerFnError>,tachys::renderer::dom::Dom>>>>>::h00bfd430571af932
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<<routing::location::history::BrowserUrl as routing::location::LocationProvider>::init::{{closure}}>::h23a1d8a021dcfa3e
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::owner::OwnerInner>>>::hd0b2fd72c4ec1ee1
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<bool>>>>::hbf643d65702b39bb
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<bool>>>>::h21ab98b326bbe8b8
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::computed::inner::MemoInner<routing::params::ParamsMap>>>>::haed1987dbc2801b5
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<reactive_graph::computed::inner::MemoInner<routing::params::ParamsMap>>>>::h93cb4db28cf86486
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockReadGuard<reactive_graph::owner::OwnerInner>>>::hc01171c9388941a5
             53 ┊      0.00% ┊       ⤷ core::ptr::drop_in_place<std::sync::poison::PoisonError<std::sync::rwlock::RwLockWriteGuard<core::option::Option<oco::Oco<str>>>>>::hd07df1552ba57197
